D A T E,KODEX 200,TIGER KOSDAQ150,TIGER S&P500,TIGER SYNTH-EURO STOXX 50(H),ACE Japan Nikkei225(H),TIGER CHINA A300,KOSEF 10YKTB,KBSTAR Credit,TIGER SYNTH-HY(H),KODEX Gold Futures(H),TIGER WTI Futures,KODEX INVERSE,KODEX USD Futures,KODEX USD Futures Inverse,KOSEF Enhanced Cash
2020/09/18,0.1312,0.2039,0.0827,0.0165,0.048,0.2115,-0.0056,0.004,0.021,0.1102,0.0686,-0.1279,-0.0389,0.0382,0.0012
2020/09/21,0.1177,0.1674,0.0612,0.0023,0.0395,0.1755,-0.0052,0.0037,0.0229,0.107,0.0282,-0.1176,-0.0412,0.0435,0.0011
2020/09/22,0.0994,0.1043,0.064,-0.0156,0.0397,0.162,-0.0024,0.0054,0.0207,0.0634,-0.0026,-0.0992,-0.041,0.041,0.0012
2020/09/23,0.1006,0.1069,0.061,-0.0169,0.0305,0.1659,0.0006,0.0046,0.0159,0.046,-0.0301,-0.1033,-0.037,0.0377,0.0012
2020/09/24,0.0578,0.0474,0.0343,-0.0385,0.0264,0.1423,-0.0011,0.0051,0.0159,0.0232,-0.0251,-0.0663,-0.0222,0.0208,0.0012
2020/09/25,0.09,0.0594,0.0704,-0.0125,0.0424,0.1514,-0.002,0.0046,0.0177,0.0369,0.0504,-0.0952,-0.0254,0.0239,0.0011
2020/09/28,0.0907,0.0967,0.0827,-0.0124,0.0447,0.1537,-0.0021,0.0055,0.0226,0.0351,0.0129,-0.0966,-0.0222,0.0197,0.0012
2020/09/29,0.119,0.1397,0.1146,0.0131,0.0769,0.1738,0,0.0066,0.0289,0.0375,0.0451,-0.1182,-0.0236,0.0233,0.0013
2020/10/05,0.0979,0.1267,0.0713,-0.0292,0.0425,0.0847,-0.0024,0.0049,0.0274,0.0443,-0.0477,-0.1012,-0.0283,0.0296,0.001
2020/10/06,0.0837,0.1157,0.074,-0.0416,0.0374,0.018,-0.0038,0.0055,0.0239,0.0544,-0.025,-0.0886,-0.0279,0.0269,0.0008
2020/10/07,0.1075,0.1204,0.0674,-0.0369,0.0402,-0.013,-0.0066,0.0047,0.0363,0.0366,-0.0076,-0.1091,-0.0298,0.03,0.0009
2020/10/08,0.1111,0.1099,0.096,-0.0242,0.0529,-0.0014,-0.0084,0.0047,0.0327,0.0288,-0.015,-0.113,-0.0332,0.0326,0.0011
2020/10/12,0.1214,0.1057,0.1187,0.0041,0.0601,0.0023,-0.0078,0.0039,0.04,0.0542,0.0129,-0.1197,-0.0465,0.0469,0.0009
2020/10/13,0.1012,0.0875,0.1038,-0.0125,0.041,-0.0076,-0.0052,0.0055,0.0404,0.0425,-0.0151,-0.1028,-0.0434,0.0431,0.0009
2020/10/14,0.0921,0.0756,0.1114,-0.0072,0.0465,0.0027,-0.0032,0.0057,0.0395,0.0348,-0.0077,-0.0943,-0.0484,0.049,0.0011
2020/10/15,0.0732,0.0498,0.0799,-0.0327,0.03,-0.0041,0,0.0058,0.0418,0.0339,-0.015,-0.0791,-0.0467,0.0483,0.0012
2020/10/16,0.0787,0.0502,0.0846,-0.0404,0.0307,0.0408,-0.0032,0.0048,0.0305,0.0363,-0.0322,-0.084,-0.0474,0.0485,0.0011
2020/10/19,0.0729,0.0252,0.0872,-0.031,0.0453,0.0388,-0.0029,0.0045,0.0264,0.0472,-0.0272,-0.078,-0.0516,0.0538,0.0011
2020/10/20,0.0831,0.0326,0.0738,-0.0437,0.0451,0.0139,-0.0056,0.0042,0.0237,0.0367,-0.0175,-0.088,-0.0513,0.0536,0.0011
2020/10/21,0.0709,0.0293,0.0587,-0.0503,0.0415,0.0148,-0.0091,0.004,0.0188,0.0405,-0.0247,-0.0764,-0.0539,0.0565,0.001
2020/10/22,0.0676,-0.0052,0.0505,-0.0686,0.0404,0.0028,-0.0087,0.0038,0.0193,0.0146,-0.0608,-0.0736,-0.0498,0.0522,0.0011
2020/10/23,0.0779,-0.0264,0.0506,-0.0702,0.0401,0.0042,-0.0101,0.0042,0.0162,0,-0.0628,-0.0824,-0.0506,0.0544,0.0011
2020/10/26,0.0818,-0.0506,0.0644,-0.0511,0.0382,0.0269,-0.0101,0.0044,0.0126,-0.0102,-0.0691,-0.0861,-0.0613,0.0634,0.001
2020/10/27,0.0623,-0.0474,0.0595,-0.0587,0.039,0.0383,-0.0115,0.0049,0.0148,-0.0248,-0.0714,-0.0683,-0.0573,0.061,0.001
2020/10/28,0.046,-0.0327,0.041,-0.0798,0.0286,0.0295,-0.0104,0.0044,0.0109,-0.0277,-0.0782,-0.0549,-0.054,0.0559,0.0009
2020/10/29,0.0299,-0.014,0.0294,-0.0922,0.0456,0.0221,-0.0136,0.0045,0.0083,-0.0467,-0.0911,-0.0386,-0.0494,0.0506,0.0009
2020/10/30,0.0006,-0.0489,-0.0029,-0.1079,0.0338,-0.0005,-0.0172,0.0037,0.0052,-0.0561,-0.1305,-0.0114,-0.0498,0.0506,0.0008
2020/11/02,0.024,-0.0333,0.0038,-0.0858,0.0676,0.0135,-0.0215,0.0023,0.0096,-0.0564,-0.1253,-0.034,-0.0466,0.0479,0.0009
2020/11/03,0.0444,-0.0322,0.0172,-0.0486,0.0446,0,-0.0201,0.0026,0.0039,-0.053,-0.0709,-0.054,-0.0489,0.048,0.0009
2020/11/04,0.0385,-0.0221,0.0282,-0.0518,0.0492,-0.0045,-0.0175,0.0026,0.0013,-0.0473,-0.0547,-0.0485,-0.0465,0.0475,0.001
2020/11/05,0.0499,-0.0275,0.0457,-0.0348,0.0642,0.0311,-0.0158,0.0029,0.0103,-0.0674,-0.0758,-0.0588,-0.0495,0.051,0.0009
2020/11/06,0.0361,-0.0555,0.0469,-0.0267,0.0802,0.0184,-0.0168,0.0026,0.0086,-0.0628,-0.1034,-0.048,-0.0526,0.0522,0.0009
2020/11/09,0.0447,-0.0503,0.0653,0.0009,0.1171,0.0594,-0.0168,0.0029,0.0082,-0.0563,-0.0801,-0.0537,-0.0592,0.0615,0.0009
2020/11/10,0.0293,-0.072,0.0499,0.0327,0.1136,0.0356,-0.0188,0.0034,0.0228,-0.0826,-0.061,-0.0397,-0.0578,0.0616,0.0011
2020/11/11,0.0328,-0.0628,0.0558,0.0374,0.1164,0.0207,-0.0218,0.0029,0.0245,-0.0651,-0.034,-0.043,-0.063,0.0657,0.0011
2020/11/12,0.0222,-0.0448,0.0592,0.0372,0.1215,0.0435,-0.0195,0.0029,0.0219,-0.0254,-0.0414,-0.0348,-0.0573,0.0616,0.0009
2020/11/13,0.0334,-0.0614,0.0506,0.0199,0.0941,0.0203,-0.0182,0.0019,0.0194,-0.0358,-0.0556,-0.0451,-0.0569,0.0589,0.001
2020/11/16,0.0667,-0.0211,0.0698,0.0334,0.1182,0.0324,-0.0158,0.0029,0.0242,-0.0389,-0.0556,-0.0753,-0.0626,0.0672,0.0011
2020/11/17,0.0664,-0.0328,0.0671,0.0388,0.1277,0.0253,-0.0156,0.0033,0.0229,-0.0403,-0.0435,-0.0744,-0.0659,0.0677,0.0012
2020/11/18,0.0878,0.0148,0.0608,0.0492,0.1096,0.0138,-0.0165,0.0034,0.0294,-0.0696,-0.053,-0.0929,-0.0664,0.0708,0.0011
2020/11/19,0.0854,0.0073,0.0514,0.0385,0.1057,0.0239,-0.0178,0.0033,0.0307,-0.0725,-0.0552,-0.0897,-0.0537,0.0567,0.0011
2020/11/20,0.1301,0.0558,0.0607,0.0484,0.1176,0.0491,-0.0152,0.0027,0.0325,-0.0489,-0.0506,-0.1258,-0.06,0.0633,0.0011
2020/11/23,0.1388,0.0531,0.0522,0.0579,0.1237,0.0479,-0.0108,0.0049,0.0281,-0.042,-0.0409,-0.1324,-0.062,0.0679,0.0011
2020/11/24,0.1325,0.013,0.0578,0.0584,0.1377,0.0274,-0.0143,0.003,0.0311,-0.0631,-0.0289,-0.1275,-0.0642,0.0674,0.0011
2020/11/25,0.1113,-0.009,0.055,0.0531,0.1339,0.0114,-0.0159,0.0033,0.0337,-0.0722,-0.0096,-0.1082,-0.0635,0.0683,0.0009
2020/11/26,0.1221,0.0075,0.0561,0.0574,0.1388,0.0193,-0.0166,0.0037,0.0293,-0.0632,-0.0048,-0.1182,-0.0682,0.0746,0.001
2020/11/27,0.1348,0.0267,0.0446,0.0442,0.1452,0.0257,-0.0142,0.0043,0.0267,-0.0744,-0.0214,-0.129,-0.0669,0.0719,0.001
2020/11/30,0.1117,0.0172,0.0288,0.0616,0.1584,0.004,-0.0096,0.0055,0.025,-0.0941,-0.0191,-0.1096,-0.0631,0.0698,0.001
2020/12/01,0.139,0.0155,0.0424,0.0635,0.1585,0.0223,-0.0014,0.0078,0.0183,-0.1076,-0.0167,-0.1313,-0.0636,0.0666,0.001
2020/12/02,0.1529,0.0069,0.0315,0.062,0.1541,0.0173,-0.0075,0.0064,0.0248,-0.0839,-0.0402,-0.1421,-0.0706,0.0761,0.001
2020/12/03,0.1438,0.0169,0.0254,0.0546,0.1469,0.0036,-0.009,0.0065,0.0222,-0.0572,-0.0024,-0.1351,-0.0762,0.0859,0.001
2020/12/04,0.1807,0.0556,0.0648,0.0559,0.1598,0.0181,-0.0072,0.0073,0.0209,-0.056,0.0146,-0.1615,-0.088,0.1006,0.0011
2020/12/07,0.1818,0.0767,0.0854,0.078,0.1519,0.0232,-0.0033,0.0086,0.0239,-0.0532,0.0451,-0.1622,-0.0885,0.0958,0.0013
2020/12/08,0.1483,0.0323,0.0681,0.0579,0.1384,0.0219,-0.0024,0.0083,0.027,-0.0404,0.0352,-0.1374,-0.0844,0.0916,0.0011
2020/12/09,0.1894,0.0581,0.1137,0.0805,0.1712,0.0396,-0.0075,0.0075,0.0424,-0.0408,0.0871,-0.1662,-0.0866,0.0947,0.0012
2020/12/10,0.1688,0.0596,0.077,0.0605,0.1536,0.0299,-0.0071,0.0075,0.0361,-0.062,0.0643,-0.1512,-0.0807,0.0889,0.0013
2020/12/11,0.1797,0.0679,0.0879,0.0564,0.1462,0.0139,-0.0064,0.0079,0.0271,-0.0632,0.1068,-0.1611,-0.0806,0.0853,0.0013
2020/12/14,0.1595,0.0642,0.0883,0.0522,0.1452,0.0231,-0.008,0.0074,0.0304,-0.0646,0.1094,-0.1447,-0.0769,0.0842,0.0013
2020/12/15,0.1505,0.0522,0.0749,0.0557,0.1399,0.0119,-0.0091,0.0073,0.0305,-0.0727,0.1042,-0.1391,-0.0725,0.0782,0.0012
2020/12/16,0.1586,0.0636,0.0831,0.0678,0.1506,0.0315,-0.012,0.0067,0.0318,-0.059,0.0859,-0.1453,-0.0688,0.0728,0.0013
2020/12/17,0.1748,0.0836,0.117,0.0723,0.1503,0.0489,-0.0146,0.0068,0.0278,-0.0435,0.117,-0.1571,-0.0679,0.0728,0.0014
2020/12/18,0.1694,0.0749,0.1038,0.0786,0.1458,0.0264,-0.0125,0.0068,0.0348,-0.0426,0.079,-0.1522,-0.0512,0.0564,0.0015
2020/12/21,0.1808,0.1207,0.1229,0.07,0.1453,0.0507,-0.01,0.0075,0.0383,-0.03,0.0823,-0.16,-0.0469,0.0482,0.0014
2020/12/22,0.1893,0.1278,0.124,0.0777,0.1348,0.0457,-0.0106,0.0073,0.0393,-0.0198,0.0874,-0.167,-0.0481,0.0489,0.0015
2020/12/23,0.2017,0.1132,0.112,0.0995,0.1478,0.056,-0.0126,0.0077,0.0421,-0.0108,0.0827,-0.1751,-0.0476,0.0494,0.0015
2020/12/24,0.2547,0.1847,0.1462,0.1209,0.154,0.0692,-0.0157,0.0063,0.0483,0.0066,0.1234,-0.2103,-0.0603,0.063,0.0014
2020/12/28,0.2372,0.1508,0.1209,0.118,0.1476,0.0779,-0.018,0.0052,0.0425,0.0086,0.1046,-0.1966,-0.0646,0.0708,0.0013
2020/12/29,0.2465,0.1709,0.1154,0.1109,0.1576,0.068,-0.018,0.0049,0.0424,-0.0069,0.1015,-0.2042,-0.0667,0.0689,0.0013
2020/12/30,0.2728,0.1713,0.1116,0.1201,0.1582,0.0728,-0.0202,0.0047,0.0463,-0.0054,0.1066,-0.2242,-0.0701,0.073,0.0014
2021/01/04,0.3063,0.1667,0.1164,0.1137,0.1476,0.1111,-0.0195,0.0055,0.0476,0.0177,0.1294,-0.2443,-0.0735,0.0791,0.0015
2021/01/05,0.3116,0.157,0.0993,0.1091,0.1626,0.1263,-0.0136,0.0071,0.0444,0.0195,0.1319,-0.2447,-0.0646,0.067,0.0017
2021/01/06,0.2959,0.1505,0.0895,0.107,0.1522,0.1331,-0.0136,0.0074,0.0511,0.0121,0.1564,-0.2361,-0.0628,0.0675,0.0018
2021/01/07,0.3134,0.1491,0.1165,0.1283,0.1658,0.1506,-0.013,0.0071,0.0372,0.0104,0.1679,-0.2467,-0.06,0.0622,0.0017
2021/01/08,0.3711,0.1567,0.1123,0.1344,0.1853,0.1433,-0.0125,0.0071,0.0407,0.0042,0.1756,-0.279,-0.0529,0.0551,0.0016
2021/01/11,0.3746,0.1571,0.107,0.1293,0.1876,0.1414,-0.0088,0.0077,0.0403,-0.0311,0.1857,-0.2809,-0.0466,0.049,0.0017
2021/01/12,0.3583,0.1475,0.0896,0.1079,0.1907,0.1594,-0.01,0.0081,0.0312,-0.0447,0.2066,-0.2739,-0.0394,0.0418,0.0017
2021/01/13,0.3649,0.1601,0.0767,0.0979,0.2065,0.1547,-0.0114,0.0077,0.0333,-0.0378,0.2372,-0.277,-0.0434,0.0448,0.0017
2021/01/14,0.3767,0.1657,0.0858,0.101,0.2133,0.1366,-0.0141,0.0071,0.0355,-0.0371,0.2288,-0.2844,-0.04,0.0393,0.0016
2021/01/15,0.3566,0.1663,0.0874,0.1146,0.2137,0.1298,-0.0163,0.0066,0.0392,-0.0343,0.2152,-0.2724,-0.0366,0.0372,0.0015
2021/01/18,0.3329,0.1416,0.0811,0.1189,0.1952,0.1626,-0.0144,0.0077,0.0424,-0.0423,0.2046,-0.2615,-0.036,0.0353,0.0015
2021/01/19,0.365,0.1745,0.0865,0.1148,0.2156,0.1259,-0.0181,0.0074,0.0433,-0.0466,0.1985,-0.2787,-0.0327,0.0327,0.0016
2021/01/20,0.3632,0.1976,0.1042,0.1188,0.2057,0.1378,-0.0155,0.0076,0.0455,-0.0335,0.2265,-0.2774,-0.0327,0.0326,0.0015
2021/01/21,0.3788,0.1843,0.1153,0.1257,0.21,0.1606,-0.0108,0.0085,0.0468,-0.0302,0.2152,-0.2862,-0.0275,0.0265,0.0015
2021/01/22,0.3786,0.2164,0.1224,0.1421,0.2099,0.1668,-0.0159,0.0081,0.0502,-0.0364,0.2228,-0.2862,-0.0245,0.0246,0.0015
2021/01/25,0.4064,0.2637,0.1196,0.1421,0.2287,0.1891,-0.018,0.0071,0.0507,-0.0347,0.2139,-0.3019,-0.0269,0.026,0.0013
2021/01/26,0.3707,0.2991,0.1165,0.1227,0.2115,0.1846,-0.0182,0.0069,0.0454,-0.0298,0.2546,-0.2828,-0.0156,0.0161,0.0014
2021/01/27,0.378,0.2656,0.1267,0.152,0.2135,0.1772,-0.017,0.0074,0.045,-0.0391,0.2653,-0.286,-0.0171,0.0146,0.0014
2021/01/28,0.3454,0.2057,0.1071,0.1568,0.2135,0.1468,-0.0166,0.008,0.046,-0.0456,0.2546,-0.2675,-0.007,0.0074,0.0015
2021/01/29,0.329,0.1456,0.129,0.1842,0.1809,0.1128,-0.0146,0.0083,0.0471,-0.0274,0.2737,-0.2573,-0.0095,0.0083,0.0014
2021/02/01,0.4001,0.2392,0.1497,0.1809,0.2187,0.175,-0.0158,0.008,0.0515,-0.0089,0.3399,-0.2957,-0.014,0.0128,0.0014
2021/02/02,0.3995,0.2218,0.1587,0.1923,0.2223,0.1683,-0.0073,0.0095,0.0465,-0.022,0.3983,-0.2967,-0.014,0.0108,0.0014
2021/02/03,0.3835,0.2022,0.157,0.1796,0.2334,0.1672,-0.0076,0.0097,0.0516,-0.0361,0.346,-0.2889,-0.0145,0.0143,0.0015
2021/02/04,0.352,0.1652,0.1296,0.1597,0.197,0.1513,-0.012,0.0094,0.0489,-0.0492,0.3289,-0.2713,-0.0134,0.0123,0.0015
2021/02/05,0.3398,0.1503,0.1221,0.1461,0.1926,0.129,-0.0155,0.0086,0.0438,-0.0658,0.3492,-0.2642,-0.0025,0.001,0.0016
2021/02/08,0.3234,0.16,0.1221,0.1476,0.2094,0.1651,-0.0155,0.0087,0.0383,-0.0719,0.3861,-0.2548,0.001,-0.001,0.0016
2021/02/09,0.3025,0.1371,0.1012,0.1299,0.1878,0.1506,-0.0133,0.0091,0.0404,-0.0693,0.3931,-0.2423,0.0046,-0.0053,0.0017
2021/02/10,0.3117,0.165,0.1143,0.0843,0.1924,0.1925,-0.0102,0.0093,0.029,-0.0278,0.3662,-0.249,-0.0046,0.0034,0.0015
2021/02/15,0.3026,0.1761,0.1172,0.0847,0.1883,0.2397,-0.0127,0.0089,0.0342,-0.0379,0.399,-0.2431,-0.0101,0.0097,0.0016
2021/02/16,0.281,0.1434,0.095,0.0863,0.1777,0.225,-0.0114,0.0085,0.0303,-0.042,0.3862,-0.2294,-0.0066,0.0029,0.0016
2021/02/17,0.2675,0.1494,0.091,0.0717,0.1636,0.2395,-0.0119,0.008,0.0333,-0.0578,0.3687,-0.2211,0.0041,-0.0043,0.0015
2021/02/18,0.2507,0.1192,0.0945,0.0732,0.1856,0.1977,-0.0134,0.0077,0.0303,-0.057,0.4148,-0.2098,0.0046,-0.0053,0.0017
2021/02/19,0.2599,0.1061,0.0966,0.0699,0.1816,0.1958,-0.0151,0.0072,0.0277,-0.0547,0.368,-0.2161,-0.0076,0.0048,0.0016
2021/02/22,0.2454,0.0716,0.0936,0.0699,0.1776,0.1512,-0.0184,0.0069,0.0273,-0.0464,0.3731,-0.2062,-0.0035,0.001,0.0017
2021/02/23,0.2162,0.0422,0.0927,0.0581,0.178,0.1247,-0.0196,0.0061,0.0278,-0.0407,0.4135,-0.1866,0.0015,-0.0043,0.0017
2021/02/24,0.1838,0.0234,0.0724,0.056,0.1298,0.1087,-0.0133,0.0068,0.0256,-0.0167,0.3697,-0.1648,0.002,-0.0053,0.0018
2021/02/25,0.2341,0.0695,0.0823,0.0606,0.1435,0.135,-0.014,0.0072,0.0234,-0.0121,0.3826,-0.2025,0.001,-0.0029,0.0019
2021/02/26,0.1882,0.0182,0.0529,0.039,0.0926,0.1172,-0.0191,0.0064,0.0222,-0.0337,0.3541,-0.1694,0.02,-0.0206,0.0019
2021/03/02,0.1777,0.0083,0.0668,0.0537,0.0943,0.0776,-0.0168,0.0054,0.02,-0.0586,0.3374,-0.1635,0.0231,-0.0258,0.002
2021/03/03,0.1824,0.0004,0.0608,0.0526,0.0986,0.1136,-0.0161,0.006,0.0196,-0.0646,0.3131,-0.1668,0.0242,-0.0317,0.0019
2021/03/04,0.1468,-0.0256,0.0374,0.05,0.0763,0.0919,-0.0191,0.0057,0.02,-0.0751,0.3309,-0.1404,0.0396,-0.0427,0.0019
2021/03/05,0.1407,-0.0256,0.0267,0.0521,0.0763,0.091,-0.0193,0.005,0.0209,-0.0858,0.3933,-0.136,0.0402,-0.0431,0.002
2021/03/08,0.142,-0.0438,0.0427,0.0425,0.0925,0.0618,-0.023,0.0025,0.0183,-0.0943,0.4709,-0.1378,0.0458,-0.0448,0.0019
2021/03/09,0.1092,-0.0594,0.0376,0.0665,0.0755,0.0575,-0.023,-0.0002,0.0116,-0.1004,0.4223,-0.1123,0.0531,-0.0536,0.0018
2021/03/10,0.1117,-0.0722,0.0536,0.0769,0.083,0.0729,-0.0235,0.0007,0.0162,-0.0776,0.3816,-0.1148,0.0519,-0.0529,0.0015
2021/03/11,0.1246,-0.0602,0.0701,0.0962,0.0947,0.0877,-0.0216,0.0013,0.0238,-0.0627,0.3859,-0.1258,0.0441,-0.0431,0.0017
2021/03/12,0.1346,-0.0439,0.0766,0.1038,0.1058,0.0975,-0.0278,0.0002,0.023,-0.0734,0.3976,-0.1336,0.041,-0.0412,0.0017
2021/03/15,0.1335,-0.0516,0.0796,0.0966,0.1181,0.0578,-0.0295,-0.0006,0.0192,-0.0716,0.4104,-0.1319,0.0424,-0.0431,0.0018
2021/03/16,0.1381,-0.0374,0.0765,0.0879,0.1175,0.0589,-0.0235,0.0015,0.02,-0.0729,0.3651,-0.1358,0.0341,-0.0365,0.0017
2021/03/17,0.1302,-0.0412,0.0693,0.0796,0.1175,0.0549,-0.0224,0.0012,0.0212,-0.079,0.3485,-0.1301,0.0357,-0.0389,0.0016
2021/03/18,0.1399,-0.0418,0.0723,0.0896,0.1215,0.0548,-0.0274,0.0019,0.0141,-0.0781,0.3341,-0.1377,0.0226,-0.0267,0.0016
2021/03/19,0.128,-0.0425,0.055,0.0808,0.1138,0.0332,-0.0232,0.0012,0.0141,-0.0808,0.238,-0.1278,0.0293,-0.0324,0.0016
2021/03/22,0.1472,-0.0266,0.0649,0.1123,0.099,0.0474,-0.0235,0.0005,0.0162,-0.0841,0.3097,-0.1441,0.0214,-0.0212,0.0016
2021/03/23,0.1204,-0.022,0.0691,0.0808,0.0892,0.02,-0.0225,0,0.0163,-0.0757,0.315,-0.121,0.0214,-0.024,0.0016
2021/03/24,0.0935,-0.0231,0.0581,0.0684,0.0609,0.0174,-0.0163,0.001,0.0178,-0.0853,0.2082,-0.0989,0.0318,-0.0311,0.0016
2021/03/25,0.0982,-0.0251,0.0553,0.0827,0.0769,0.0138,-0.0139,0.001,0.0174,-0.0834,0.2426,-0.1034,0.0313,-0.0316,0.0017
2021/03/26,0.1084,-0.0261,0.0638,0.0886,0.0926,0.0372,-0.0177,0.0012,0.017,-0.0869,0.2311,-0.1124,0.0277,-0.0277,0.0018
2021/03/29,0.0826,-0.0683,0.0543,0.0812,0.0675,0.0287,-0.0145,0.0016,0.0224,-0.0887,0.2465,-0.0916,0.0399,-0.0403,0.0017
2021/03/30,0.0721,-0.067,0.0624,0.0818,0.0703,0.0308,-0.0189,0.0012,0.0178,-0.1006,0.2775,-0.0811,0.0452,-0.0458,0.0016
2021/03/31,0.0692,-0.0738,0.0587,0.0892,0.0672,0.0223,-0.0187,0.0019,0.019,-0.1118,0.2661,-0.0776,0.0431,-0.043,0.002
2021/04/01,0.079,-0.0651,0.0658,0.092,0.0769,0.0317,-0.016,0.0019,0.0165,-0.0979,0.2477,-0.0858,0.0437,-0.043,0.002
2021/04/02,0.091,-0.0647,0.0786,0.0978,0.0858,0.0419,-0.0177,0.0021,0.0223,-0.0948,0.2546,-0.0964,0.0395,-0.0387,0.0021
2021/04/05,0.0493,-0.0678,0.0903,0.125,0.1144,-0.0139,-0.0236,-0.0005,0.0198,-0.1186,0.2797,-0.0623,0.039,-0.0402,0.0016
2021/04/06,0.0611,-0.0661,0.0983,0.1188,0.1058,-0.0314,-0.019,0.0005,0.0136,-0.115,0.1973,-0.0715,0.0322,-0.034,0.0016
2021/04/07,0.0395,-0.0709,0.0819,0.0969,0.0892,-0.0461,-0.0178,0.0001,0.0206,-0.1013,0.1743,-0.0521,0.0275,-0.0284,0.0017
2021/04/08,-0.0055,-0.0628,0.0734,0.0848,0.0628,-0.0479,-0.0133,0.0013,0.0202,-0.0936,0.1645,-0.0065,0.0259,-0.027,0.0017
2021/04/09,-0.0102,-0.0586,0.0741,0.0917,0.0663,-0.066,-0.0144,0.0009,0.021,-0.0909,0.1688,-0.0013,0.0295,-0.0299,0.0017
2021/04/12,-0.005,-0.0459,0.0837,0.0995,0.0503,-0.1053,-0.0136,0.0015,0.0282,-0.0692,0.1311,-0.0065,0.0241,-0.0272,0.0016
2021/04/13,0.0007,-0.0287,0.0851,0.0962,0.0473,-0.1061,-0.0162,0.0013,0.024,-0.0785,0.1216,-0.013,0.0294,-0.03,0.0016
2021/04/14,0.0089,-0.0179,0.086,0.1078,0.0353,-0.087,-0.0125,0.0016,0.0177,-0.0571,0.1569,-0.0182,0.018,-0.0191,0.0016
2021/04/15,0.0325,0.0013,0.0957,0.0995,0.0325,-0.0884,-0.0153,0.0015,0.0185,-0.0628,0.1917,-0.0431,0.0175,-0.0201,0.0017
2021/04/16,0.0319,0.0103,0.1028,0.1041,0.0403,-0.0815,-0.0155,0.0009,0.0185,-0.0517,0.2021,-0.0419,0.0154,-0.0177,0.0017
2021/04/19,0.0292,0.0355,0.1017,0.1177,0.0351,-0.0527,-0.0127,0.0011,0.0214,-0.0362,0.2123,-0.037,0.0133,-0.0158,0.0017
2021/04/20,0.0298,0.0059,0.0977,0.1223,0.0257,-0.0648,-0.0168,0.0003,0.0176,-0.0501,0.2054,-0.0372,0.0113,-0.0134,0.0018
2021/04/21,-0.0033,-0.0069,0.0714,0.0896,-0.0074,-0.0729,-0.0165,0.0004,0.0168,-0.0522,0.175,-0.0052,0.0185,-0.0191,0.0018
2021/04/22,0.0052,-0.0003,0.0873,0.1084,0.0208,-0.0798,-0.0114,0.0016,0.0078,-0.0417,0.1716,-0.0142,0.0128,-0.0158,0.0018
2021/04/23,0.0058,-0.0023,0.078,0.1129,0.0123,-0.0718,-0.0158,0.0011,0.0143,-0.0452,0.1843,-0.0142,0.0138,-0.0168,0.0018
2021/04/26,0.019,-0.0236,0.0921,0.1277,0.0203,-0.0708,-0.0189,0.0012,0.0168,-0.0461,0.1797,-0.0271,0.0061,-0.0096,0.0019
2021/04/27,0.0236,-0.0197,0.0916,0.1249,0.0171,-0.0703,-0.0176,0.0009,0.018,-0.0419,0.1866,-0.0334,0.0056,-0.0077,0.0018
2021/04/28,0.0317,-0.0314,0.1229,0.1411,0.0256,-0.0489,-0.0189,0.0007,0.0197,-0.0418,0.2072,-0.0403,-0.006,0.0039,0.0018
